cache_index,dataset,reference,split
23061,spaq,spaq/02864,train
23062,spaq,spaq/02865,train
23063,spaq,spaq/02866,train
23064,spaq,spaq/02867,train
23065,spaq,spaq/02868,train
23066,spaq,spaq/02869,train
23067,spaq,spaq/02870,train
23070,spaq,spaq/02873,train
23071,spaq,spaq/02874,train
23073,spaq,spaq/02876,train
23074,spaq,spaq/02877,train
23075,spaq,spaq/02878,train
23076,spaq,spaq/02879,train
23077,spaq,spaq/02880,train
23080,spaq,spaq/02883,train
23081,spaq,spaq/02884,train
23084,spaq,spaq/02887,train
23086,spaq,spaq/02889,train
23087,spaq,spaq/02890,train
23088,spaq,spaq/02891,train
23089,spaq,spaq/02892,train
23090,spaq,spaq/02893,train
23091,spaq,spaq/02894,train
23092,spaq,spaq/02895,train
23093,spaq,spaq/02896,train
23094,spaq,spaq/02897,train
23096,spaq,spaq/02899,train
23097,spaq,spaq/02900,train
23099,spaq,spaq/02902,train
23100,spaq,spaq/02903,train
23101,spaq,spaq/02904,train
23102,spaq,spaq/02905,train
23103,spaq,spaq/02906,train
23105,spaq,spaq/02908,train
23106,spaq,spaq/02909,train
23109,spaq,spaq/02912,train
23111,spaq,spaq/02914,train
23112,spaq,spaq/02915,train
23113,spaq,spaq/02916,train
23114,spaq,spaq/02917,train
23115,spaq,spaq/02918,train
23116,spaq,spaq/02919,train
23117,spaq,spaq/02920,train
23119,spaq,spaq/02922,train
23120,spaq,spaq/02923,train
23121,spaq,spaq/02924,train
23124,spaq,spaq/02927,train
23126,spaq,spaq/02929,train
23127,spaq,spaq/02930,train
23128,spaq,spaq/02931,train
23129,spaq,spaq/02932,train
23130,spaq,spaq/02933,train
23131,spaq,spaq/02934,train
23133,spaq,spaq/02936,train
23134,spaq,spaq/02937,train
23135,spaq,spaq/02938,train
23137,spaq,spaq/02940,train
23138,spaq,spaq/02941,train
23139,spaq,spaq/02942,train
23141,spaq,spaq/02944,train
23142,spaq,spaq/02945,train
23143,spaq,spaq/02946,train
23145,spaq,spaq/02948,train
23146,spaq,spaq/02949,train
23147,spaq,spaq/02950,train
23149,spaq,spaq/02952,train
23150,spaq,spaq/02953,train
23151,spaq,spaq/02954,train
23153,spaq,spaq/02956,train
23154,spaq,spaq/02957,train
23155,spaq,spaq/02958,train
23157,spaq,spaq/02960,train
23158,spaq,spaq/02961,train
23160,spaq,spaq/02963,train
23163,spaq,spaq/02966,train
23164,spaq,spaq/02967,train
23165,spaq,spaq/02968,train
23166,spaq,spaq/02969,train
23167,spaq,spaq/02970,train
23168,spaq,spaq/02971,train
23169,spaq,spaq/02972,train
23170,spaq,spaq/02973,train
23171,spaq,spaq/02974,train
23174,spaq,spaq/02977,train
23175,spaq,spaq/02978,train
23176,spaq,spaq/02979,train
23177,spaq,spaq/02980,train
23178,spaq,spaq/02981,train
23179,spaq,spaq/02982,train
23180,spaq,spaq/02983,train
23182,spaq,spaq/02985,train
23184,spaq,spaq/02987,train
23185,spaq,spaq/02988,train
23186,spaq,spaq/02989,train
23187,spaq,spaq/02990,train
23188,spaq,spaq/02991,train
23189,spaq,spaq/02992,train
23190,spaq,spaq/02993,train
23191,spaq,spaq/02994,train
23192,spaq,spaq/02995,train
23194,spaq,spaq/02997,train
23195,spaq,spaq/02998,train
23196,spaq,spaq/02999,train
23197,spaq,spaq/03000,train
23200,spaq,spaq/03003,train
23201,spaq,spaq/03004,train
23202,spaq,spaq/03005,train
23203,spaq,spaq/03006,train
23204,spaq,spaq/03007,train
23205,spaq,spaq/03008,train
23206,spaq,spaq/03009,train
23207,spaq,spaq/03010,train
23209,spaq,spaq/03012,train
23210,spaq,spaq/03013,train
23211,spaq,spaq/03014,train
23212,spaq,spaq/03015,train
23213,spaq,spaq/03016,train
23214,spaq,spaq/03017,train
23216,spaq,spaq/03019,train
23217,spaq,spaq/03020,train
23220,spaq,spaq/03023,train
23221,spaq,spaq/03024,train
23222,spaq,spaq/03025,train
23223,spaq,spaq/03026,train
23224,spaq,spaq/03027,train
23225,spaq,spaq/03028,train
23226,spaq,spaq/03029,train
23227,spaq,spaq/03030,train
23228,spaq,spaq/03031,train
23229,spaq,spaq/03032,train
23230,spaq,spaq/03033,train
23231,spaq,spaq/03034,train
23232,spaq,spaq/03035,train
23233,spaq,spaq/03036,train
23235,spaq,spaq/03038,train
23236,spaq,spaq/03039,train
23237,spaq,spaq/03040,train
23238,spaq,spaq/03041,train
23239,spaq,spaq/03042,train
23240,spaq,spaq/03043,train
23241,spaq,spaq/03044,train
23243,spaq,spaq/03046,train
23244,spaq,spaq/03047,train
23245,spaq,spaq/03048,train
23247,spaq,spaq/03050,train
23248,spaq,spaq/03051,train
23249,spaq,spaq/03052,train
23250,spaq,spaq/03053,train
23251,spaq,spaq/03054,train
23252,spaq,spaq/03055,train
23253,spaq,spaq/03056,train
23254,spaq,spaq/03057,train
23255,spaq,spaq/03058,train
23256,spaq,spaq/03059,train
23257,spaq,spaq/03060,train
23258,spaq,spaq/03061,train
23259,spaq,spaq/03062,train
23260,spaq,spaq/03063,train
23263,spaq,spaq/03066,train
23264,spaq,spaq/03067,train
23265,spaq,spaq/03068,train
23267,spaq,spaq/03070,train
23268,spaq,spaq/03071,train
23269,spaq,spaq/03072,train
23270,spaq,spaq/03073,train
23272,spaq,spaq/03075,train
23273,spaq,spaq/03076,train
23274,spaq,spaq/03077,train
23276,spaq,spaq/03079,train
23277,spaq,spaq/03080,train
23279,spaq,spaq/03082,train
23280,spaq,spaq/03083,train
23281,spaq,spaq/03084,train
23282,spaq,spaq/03085,train
23283,spaq,spaq/03086,train
23284,spaq,spaq/03087,train
23285,spaq,spaq/03088,train
23286,spaq,spaq/03089,train
23287,spaq,spaq/03090,train
23288,spaq,spaq/03091,train
23290,spaq,spaq/03093,train
23291,spaq,spaq/03094,train
23292,spaq,spaq/03095,train
23294,spaq,spaq/03097,train
23297,spaq,spaq/03100,train
23298,spaq,spaq/03101,train
23301,spaq,spaq/03104,train
23302,spaq,spaq/03105,train
23303,spaq,spaq/03106,train
23304,spaq,spaq/03107,train
23305,spaq,spaq/03108,train
23308,spaq,spaq/03111,train
23309,spaq,spaq/03112,train
23311,spaq,spaq/03114,train
23313,spaq,spaq/03116,train
23315,spaq,spaq/03118,train
23316,spaq,spaq/03119,train
23318,spaq,spaq/03121,train
23319,spaq,spaq/03122,train
23320,spaq,spaq/03123,train
23321,spaq,spaq/03124,train
23322,spaq,spaq/03125,train
23324,spaq,spaq/03127,train
23325,spaq,spaq/03128,train
23326,spaq,spaq/03129,train
23327,spaq,spaq/03130,train
23329,spaq,spaq/03132,train
23330,spaq,spaq/03133,train
23331,spaq,spaq/03134,train
23332,spaq,spaq/03135,train
23333,spaq,spaq/03136,train
23334,spaq,spaq/03137,train
23335,spaq,spaq/03138,train
23336,spaq,spaq/03139,train
23338,spaq,spaq/03141,train
23339,spaq,spaq/03142,train
23340,spaq,spaq/03143,train
23342,spaq,spaq/03145,train
23343,spaq,spaq/03146,train
23344,spaq,spaq/03147,train
23345,spaq,spaq/03148,train
23346,spaq,spaq/03149,train
23348,spaq,spaq/03151,train
23349,spaq,spaq/03152,train
23350,spaq,spaq/03153,train
23351,spaq,spaq/03154,train
23352,spaq,spaq/03155,train
23353,spaq,spaq/03156,train
23354,spaq,spaq/03157,train
23356,spaq,spaq/03159,train
23357,spaq,spaq/03160,train
23358,spaq,spaq/03161,train
23359,spaq,spaq/03162,train
23360,spaq,spaq/03163,train
23362,spaq,spaq/03165,train
23363,spaq,spaq/03166,train
23364,spaq,spaq/03167,train
23365,spaq,spaq/03168,train
23367,spaq,spaq/03170,train
23368,spaq,spaq/03171,train
23370,spaq,spaq/03173,train
23371,spaq,spaq/03174,train
23372,spaq,spaq/03175,train
23373,spaq,spaq/03176,train
23375,spaq,spaq/03178,train
23378,spaq,spaq/03181,train
23379,spaq,spaq/03182,train
23380,spaq,spaq/03183,train
23381,spaq,spaq/03184,train
23382,spaq,spaq/03185,train
23383,spaq,spaq/03186,train
23385,spaq,spaq/03188,train
23386,spaq,spaq/03189,train
23387,spaq,spaq/03190,train
23388,spaq,spaq/03191,train
23390,spaq,spaq/03193,train
23392,spaq,spaq/03195,train
23393,spaq,spaq/03196,train
23394,spaq,spaq/03197,train
23396,spaq,spaq/03199,train
23397,spaq,spaq/03200,train
23398,spaq,spaq/03201,train
23399,spaq,spaq/03202,train
23400,spaq,spaq/03203,train
23401,spaq,spaq/03204,train
23403,spaq,spaq/03206,train
23404,spaq,spaq/03207,train
23405,spaq,spaq/03208,train
23406,spaq,spaq/03209,train
23407,spaq,spaq/03210,train
23408,spaq,spaq/03211,train
23411,spaq,spaq/03214,train
23412,spaq,spaq/03215,train
23414,spaq,spaq/03217,train
23416,spaq,spaq/03219,train
23417,spaq,spaq/03220,train
23418,spaq,spaq/03221,train
23419,spaq,spaq/03222,train
23421,spaq,spaq/03224,train
23422,spaq,spaq/03225,train
23423,spaq,spaq/03226,train
23425,spaq,spaq/03228,train
23428,spaq,spaq/03231,train
23429,spaq,spaq/03232,train
23430,spaq,spaq/03233,train
23431,spaq,spaq/03234,train
23432,spaq,spaq/03235,train
23434,spaq,spaq/03237,train
23435,spaq,spaq/03238,train
23436,spaq,spaq/03239,train
23437,spaq,spaq/03240,train
23438,spaq,spaq/03241,train
23439,spaq,spaq/03242,train
23440,spaq,spaq/03243,train
23441,spaq,spaq/03244,train
23442,spaq,spaq/03245,train
23443,spaq,spaq/03246,train
23444,spaq,spaq/03247,train
23445,spaq,spaq/03248,train
23447,spaq,spaq/03250,train
23448,spaq,spaq/03251,train
23450,spaq,spaq/03253,train
23451,spaq,spaq/03254,train
23453,spaq,spaq/03256,train
23454,spaq,spaq/03257,train
23455,spaq,spaq/03258,train
23456,spaq,spaq/03259,train
23457,spaq,spaq/03260,train
23458,spaq,spaq/03261,train
23459,spaq,spaq/03262,train
23461,spaq,spaq/03264,train
23462,spaq,spaq/03265,train
23464,spaq,spaq/03267,train
23465,spaq,spaq/03268,train
23467,spaq,spaq/03270,train
23468,spaq,spaq/03271,train
23469,spaq,spaq/03272,train
23470,spaq,spaq/03273,train
23471,spaq,spaq/03274,train
23472,spaq,spaq/03275,train
23474,spaq,spaq/03277,train
23475,spaq,spaq/03278,train
23476,spaq,spaq/03279,train
23477,spaq,spaq/03280,train
23478,spaq,spaq/03281,train
23479,spaq,spaq/03282,train
23483,spaq,spaq/03286,train
23484,spaq,spaq/03287,train
23485,spaq,spaq/03288,train
23487,spaq,spaq/03290,train
23488,spaq,spaq/03291,train
23490,spaq,spaq/03293,train
23491,spaq,spaq/03294,train
23492,spaq,spaq/03295,train
23493,spaq,spaq/03296,train
23494,spaq,spaq/03297,train
23495,spaq,spaq/03298,train
23496,spaq,spaq/03299,train
23497,spaq,spaq/03300,train
23500,spaq,spaq/03303,train
23503,spaq,spaq/03306,train
23505,spaq,spaq/03308,train
23506,spaq,spaq/03309,train
23507,spaq,spaq/03310,train
23509,spaq,spaq/03312,train
23510,spaq,spaq/03313,train
23511,spaq,spaq/03314,train
23515,spaq,spaq/03318,train
23517,spaq,spaq/03320,train
23518,spaq,spaq/03321,train
23519,spaq,spaq/03322,train
23520,spaq,spaq/03323,train
23521,spaq,spaq/03324,train
23522,spaq,spaq/03325,train
23524,spaq,spaq/03327,train
23525,spaq,spaq/03328,train
23526,spaq,spaq/03329,train
23527,spaq,spaq/03330,train
23528,spaq,spaq/03331,train
23529,spaq,spaq/03332,train
23530,spaq,spaq/03333,train
23531,spaq,spaq/03334,train
23532,spaq,spaq/03335,train
23533,spaq,spaq/03336,train
23534,spaq,spaq/03337,train
23535,spaq,spaq/03338,train
23536,spaq,spaq/03339,train
23537,spaq,spaq/03340,train
23538,spaq,spaq/03341,train
23539,spaq,spaq/03342,train
23541,spaq,spaq/03344,train
23542,spaq,spaq/03345,train
23543,spaq,spaq/03346,train
23544,spaq,spaq/03347,train
23545,spaq,spaq/03348,train
23547,spaq,spaq/03350,train
23548,spaq,spaq/03351,train
23549,spaq,spaq/03352,train
23550,spaq,spaq/03353,train
23551,spaq,spaq/03354,train
23552,spaq,spaq/03355,train
23553,spaq,spaq/03356,train
23554,spaq,spaq/03357,train
23555,spaq,spaq/03358,train
23556,spaq,spaq/03359,train
23557,spaq,spaq/03360,train
23558,spaq,spaq/03361,train
23559,spaq,spaq/03362,train
23561,spaq,spaq/03364,train
23562,spaq,spaq/03365,train
23565,spaq,spaq/03368,train
23566,spaq,spaq/03369,train
23567,spaq,spaq/03370,train
23568,spaq,spaq/03371,train
23569,spaq,spaq/03372,train
23570,spaq,spaq/03373,train
23571,spaq,spaq/03374,train
23572,spaq,spaq/03375,train
23574,spaq,spaq/03377,train
23575,spaq,spaq/03378,train
23576,spaq,spaq/03379,train
23578,spaq,spaq/03381,train
23580,spaq,spaq/03383,train
23581,spaq,spaq/03384,train
23582,spaq,spaq/03385,train
23584,spaq,spaq/03387,train
23585,spaq,spaq/03388,train
23586,spaq,spaq/03389,train
23587,spaq,spaq/03390,train
23589,spaq,spaq/03392,train
23590,spaq,spaq/03393,train
23592,spaq,spaq/03395,train
23593,spaq,spaq/03396,train
23594,spaq,spaq/03397,train
23595,spaq,spaq/03398,train
23596,spaq,spaq/03399,train
23597,spaq,spaq/03400,train
23598,spaq,spaq/03401,train
23600,spaq,spaq/03403,train
23601,spaq,spaq/03404,train
23603,spaq,spaq/03406,train
23604,spaq,spaq/03407,train
23605,spaq,spaq/03408,train
23607,spaq,spaq/03410,train
23608,spaq,spaq/03411,train
23609,spaq,spaq/03412,train
23611,spaq,spaq/03414,train
23612,spaq,spaq/03415,train
23615,spaq,spaq/03418,train
23616,spaq,spaq/03419,train
23617,spaq,spaq/03420,train
23618,spaq,spaq/03421,train
23619,spaq,spaq/03422,train
23620,spaq,spaq/03423,train
23622,spaq,spaq/03425,train
23623,spaq,spaq/03426,train
23624,spaq,spaq/03427,train
23625,spaq,spaq/03428,train
23626,spaq,spaq/03429,train
23628,spaq,spaq/03431,train
23630,spaq,spaq/03433,train
23631,spaq,spaq/03434,train
23632,spaq,spaq/03435,train
23633,spaq,spaq/03436,train
23635,spaq,spaq/03438,train
23636,spaq,spaq/03439,train
23637,spaq,spaq/03440,train
23638,spaq,spaq/03441,train
23639,spaq,spaq/03442,train
23641,spaq,spaq/03444,train
23642,spaq,spaq/03445,train
23645,spaq,spaq/03448,train
23647,spaq,spaq/03450,train
23650,spaq,spaq/03453,train
23651,spaq,spaq/03454,train
23652,spaq,spaq/03455,train
23653,spaq,spaq/03456,train
23654,spaq,spaq/03457,train
23655,spaq,spaq/03458,train
23656,spaq,spaq/03459,train
23657,spaq,spaq/03460,train
23658,spaq,spaq/03461,train
23659,spaq,spaq/03462,train
23660,spaq,spaq/03463,train
23661,spaq,spaq/03464,train
23662,spaq,spaq/03465,train
23663,spaq,spaq/03466,train
23664,spaq,spaq/03467,train
23666,spaq,spaq/03469,train
23667,spaq,spaq/03470,train
23668,spaq,spaq/03471,train
23669,spaq,spaq/03472,train
23670,spaq,spaq/03473,train
23671,spaq,spaq/03474,train
23672,spaq,spaq/03475,train
23674,spaq,spaq/03477,train
23676,spaq,spaq/03479,train
23677,spaq,spaq/03480,train
23678,spaq,spaq/03481,train
23680,spaq,spaq/03483,train
23681,spaq,spaq/03484,train
23683,spaq,spaq/03486,train
23684,spaq,spaq/03487,train
23685,spaq,spaq/03488,train
23686,spaq,spaq/03489,train
23687,spaq,spaq/03490,train
23689,spaq,spaq/03492,train
23690,spaq,spaq/03493,train
23691,spaq,spaq/03494,train
23692,spaq,spaq/03495,train
23694,spaq,spaq/03497,train
23695,spaq,spaq/03498,train
23697,spaq,spaq/03500,train
23698,spaq,spaq/03501,train
23699,spaq,spaq/03502,train
23700,spaq,spaq/03503,train
23701,spaq,spaq/03504,train
23703,spaq,spaq/03506,train
23706,spaq,spaq/03509,train
23707,spaq,spaq/03510,train
23708,spaq,spaq/03511,train
23709,spaq,spaq/03512,train
23710,spaq,spaq/03513,train
23711,spaq,spaq/03514,train
23712,spaq,spaq/03515,train
23713,spaq,spaq/03516,train
23714,spaq,spaq/03517,train
23715,spaq,spaq/03518,train
23716,spaq,spaq/03519,train
23718,spaq,spaq/03521,train
23719,spaq,spaq/03522,train
23720,spaq,spaq/03523,train
23721,spaq,spaq/03524,train
23722,spaq,spaq/03525,train
23724,spaq,spaq/03527,train
23725,spaq,spaq/03528,train
23726,spaq,spaq/03529,train
23727,spaq,spaq/03530,train
23728,spaq,spaq/03531,train
23729,spaq,spaq/03532,train
23730,spaq,spaq/03533,train
23733,spaq,spaq/03536,train
23734,spaq,spaq/03537,train
23735,spaq,spaq/03538,train
23736,spaq,spaq/03539,train
23737,spaq,spaq/03540,train
23738,spaq,spaq/03541,train
23739,spaq,spaq/03542,train
23741,spaq,spaq/03544,train
23743,spaq,spaq/03546,train
23744,spaq,spaq/03547,train
23745,spaq,spaq/03548,train
23748,spaq,spaq/03551,train
23750,spaq,spaq/03553,train
23751,spaq,spaq/03554,train
23752,spaq,spaq/03555,train
23753,spaq,spaq/03556,train
23754,spaq,spaq/03557,train
23755,spaq,spaq/03558,train
23756,spaq,spaq/03559,train
23757,spaq,spaq/03560,train
23759,spaq,spaq/03562,train
23760,spaq,spaq/03563,train
23761,spaq,spaq/03564,train
23762,spaq,spaq/03565,train
23763,spaq,spaq/03566,train
23764,spaq,spaq/03567,train
23765,spaq,spaq/03568,train
23766,spaq,spaq/03569,train
23767,spaq,spaq/03570,train
23768,spaq,spaq/03571,train
23769,spaq,spaq/03572,train
23770,spaq,spaq/03573,train
23771,spaq,spaq/03574,train
23772,spaq,spaq/03575,train
23773,spaq,spaq/03576,train
23774,spaq,spaq/03577,train
23775,spaq,spaq/03578,train
23776,spaq,spaq/03579,train
23777,spaq,spaq/03580,train
23778,spaq,spaq/03581,train
23781,spaq,spaq/03584,train
23782,spaq,spaq/03585,train
23783,spaq,spaq/03586,train
23784,spaq,spaq/03587,train
23785,spaq,spaq/03588,train
23786,spaq,spaq/03589,train
23787,spaq,spaq/03590,train
23788,spaq,spaq/03591,train
23789,spaq,spaq/03592,train
23790,spaq,spaq/03593,train
23791,spaq,spaq/03594,train
23792,spaq,spaq/03595,train
23793,spaq,spaq/03596,train
23794,spaq,spaq/03597,train
23795,spaq,spaq/03598,train
23796,spaq,spaq/03599,train
23797,spaq,spaq/03600,train
23798,spaq,spaq/03601,train
23799,spaq,spaq/03602,train
23801,spaq,spaq/03604,train
23803,spaq,spaq/03606,train
23805,spaq,spaq/03608,train
23806,spaq,spaq/03609,train
23807,spaq,spaq/03610,train
23808,spaq,spaq/03611,train
23809,spaq,spaq/03612,train
23811,spaq,spaq/03614,train
23812,spaq,spaq/03615,train
23813,spaq,spaq/03616,train
23814,spaq,spaq/03617,train
23815,spaq,spaq/03618,train
23816,spaq,spaq/03619,train
23817,spaq,spaq/03620,train
23818,spaq,spaq/03621,train
23819,spaq,spaq/03622,train
23820,spaq,spaq/03623,train
23821,spaq,spaq/03624,train
23822,spaq,spaq/03625,train
23823,spaq,spaq/03626,train
23824,spaq,spaq/03627,train
23825,spaq,spaq/03628,train
23826,spaq,spaq/03629,train
23827,spaq,spaq/03630,train
23828,spaq,spaq/03631,train
23829,spaq,spaq/03632,train
23831,spaq,spaq/03634,train
23832,spaq,spaq/03635,train
23833,spaq,spaq/03636,train
23834,spaq,spaq/03637,train
23836,spaq,spaq/03639,train
23837,spaq,spaq/03640,train
23838,spaq,spaq/03641,train
23839,spaq,spaq/03642,train
23841,spaq,spaq/03644,train
23842,spaq,spaq/03645,train
23843,spaq,spaq/03646,train
23844,spaq,spaq/03647,train
23845,spaq,spaq/03648,train
23847,spaq,spaq/03650,train
23848,spaq,spaq/03651,train
23850,spaq,spaq/03653,train
23851,spaq,spaq/03654,train
23852,spaq,spaq/03655,train
23853,spaq,spaq/03656,train
23854,spaq,spaq/03657,train
23855,spaq,spaq/03658,train
23856,spaq,spaq/03659,train
23857,spaq,spaq/03660,train
23858,spaq,spaq/03661,train
23859,spaq,spaq/03662,train
23860,spaq,spaq/03663,train
23861,spaq,spaq/03664,train
23863,spaq,spaq/03666,train
23865,spaq,spaq/03668,train
23866,spaq,spaq/03669,train
23867,spaq,spaq/03670,train
23868,spaq,spaq/03671,train
23870,spaq,spaq/03673,train
23871,spaq,spaq/03674,train
23872,spaq,spaq/03675,train
23873,spaq,spaq/03676,train
23874,spaq,spaq/03677,train
23875,spaq,spaq/03678,train
23876,spaq,spaq/03679,train
23877,spaq,spaq/03680,train
23878,spaq,spaq/03681,train
23879,spaq,spaq/03682,train
23880,spaq,spaq/03683,train
23881,spaq,spaq/03684,train
23882,spaq,spaq/03685,train
23884,spaq,spaq/03687,train
23885,spaq,spaq/03688,train
23886,spaq,spaq/03689,train
23887,spaq,spaq/03690,train
23892,spaq,spaq/03695,train
23893,spaq,spaq/03696,train
23895,spaq,spaq/03698,train
23896,spaq,spaq/03699,train
23897,spaq,spaq/03700,train
23898,spaq,spaq/03701,train
23899,spaq,spaq/03702,train
23900,spaq,spaq/03703,train
23901,spaq,spaq/03704,train
23903,spaq,spaq/03706,train
23904,spaq,spaq/03707,train
23907,spaq,spaq/03710,train
23908,spaq,spaq/03711,train
23909,spaq,spaq/03712,train
23910,spaq,spaq/03713,train
23911,spaq,spaq/03714,train
23912,spaq,spaq/03715,train
23913,spaq,spaq/03716,train
23914,spaq,spaq/03717,train
23916,spaq,spaq/03719,train
23920,spaq,spaq/03723,train
23923,spaq,spaq/03726,train
23924,spaq,spaq/03727,train
23925,spaq,spaq/03728,train
23926,spaq,spaq/03729,train
23927,spaq,spaq/03730,train
23930,spaq,spaq/03733,train
23931,spaq,spaq/03734,train
23932,spaq,spaq/03735,train
23933,spaq,spaq/03736,train
23934,spaq,spaq/03737,train
23936,spaq,spaq/03739,train
23938,spaq,spaq/03741,train
23939,spaq,spaq/03742,train
23941,spaq,spaq/03744,train
23942,spaq,spaq/03745,train
23943,spaq,spaq/03746,train
23944,spaq,spaq/03747,train
23945,spaq,spaq/03748,train
23946,spaq,spaq/03749,train
23948,spaq,spaq/03751,train
23949,spaq,spaq/03752,train
23950,spaq,spaq/03753,train
23951,spaq,spaq/03754,train
23953,spaq,spaq/03756,train
23954,spaq,spaq/03757,train
23956,spaq,spaq/03759,train
23957,spaq,spaq/03760,train
23958,spaq,spaq/03761,train
23959,spaq,spaq/03762,train
23960,spaq,spaq/03763,train
23961,spaq,spaq/03764,train
23962,spaq,spaq/03765,train
23963,spaq,spaq/03766,train
23964,spaq,spaq/03767,train
23965,spaq,spaq/03768,train
23967,spaq,spaq/03770,train
23968,spaq,spaq/03771,train
23970,spaq,spaq/03773,train
23971,spaq,spaq/03774,train
23973,spaq,spaq/03776,train
23974,spaq,spaq/03777,train
23975,spaq,spaq/03778,train
23977,spaq,spaq/03780,train
23978,spaq,spaq/03781,train
23982,spaq,spaq/03785,train
23983,spaq,spaq/03786,train
23984,spaq,spaq/03787,train
23985,spaq,spaq/03788,train
23988,spaq,spaq/03791,train
23989,spaq,spaq/03792,train
23990,spaq,spaq/03793,train
23991,spaq,spaq/03794,train
23993,spaq,spaq/03796,train
23994,spaq,spaq/03797,train
23995,spaq,spaq/03798,train
23997,spaq,spaq/03800,train
23998,spaq,spaq/03801,train
23999,spaq,spaq/03802,train
